Qty,Item,Price Level,Price Type,Resale Value,Resale Per Ticket,Resale Difference,Resale Date,Seatblock1
2,F07,3,SS,$330.00,$165.00,$190.00,11/29/2019,"L:114:N:15,16"
5,F02,2,G3,$154.40,$30.88,$29.40,9/13/2019,"U:505:Z:4,8"
2,F02,1,R,$200.00,$100.00,$95.72,9/8/2019,"L:107:YY:8,9"
3,F06,1,DPP,$18.00,$6.00,$18.00,11/22/2019,"L:110:JJ:1,3"
2,F03,1,R,$70.00,$35.00,-$23.85,9/20/2019,"L:127:VV:1,2"
2,F02,4,P,$79.98,$39.99,$44.46,8/21/2019,"U:510:P:8,9"
5,F07,3,R,$725.00,$145.00,$375.00,11/19/2019,"L:114:KK:38,42"
4,F07,3,R,$556.00,$139.00,$276.00,11/19/2019,"L:114:OO:31,34"
2,F02,3,R,$130.00,$65.00,$52.86,9/9/2019,"L:120:B:6,7"
4,F03,2,R,$145.04,$36.26,-$43.52,9/16/2019,"L:110:B:1,4"
1,F04,1,DPP,$29.99,$29.99,$29.99,10/19/2019,"U:508:M:24,24"
1,F07,5,R,$115.00,$115.00,$96.58,11/26/2019,"U:514:H:12,12"
4,F07,4,R,$580.00,$145.00,$460.00,11/27/2019,"U:528:D:22,25"
3,F07,5,R,$315.00,$105.00,$259.74,11/19/2019,"U:539:Q:12,14"
1,F07,5,R,$100.00,$100.00,$40.00,11/18/2019,"U:521:S:15,15"
1,F07,5,R,$100.00,$100.00,$40.00,11/18/2019,"U:521:S:16,16"
1,F07,5,R,$100.00,$100.00,$40.00,11/18/2019,"U:521:S:17,17"
1,F07,5,R,$100.00,$100.00,$40.00,11/18/2019,"U:521:S:18,18"
1,F07,5,R,$100.00,$100.00,$40.00,11/18/2019,"U:521:S:19,19"
2,F04,5,DPP,$29.38,$14.69,$29.38,10/19/2019,"U:516:K:13,14"
2,F01,5,R,$14.00,$7.00,-$22.86,9/6/2019,"U:519:K:11,12"
2,F03,1,R,$60.00,$30.00,-$44.28,9/20/2019,"L:124:WW:7,8"
2,F04,1,R,$133.06,$66.53,$28.78,7/29/2019,"L:107:S:14,15"
2,F05,1,R,$115.94,$57.97,$11.66,7/25/2019,"L:108:AA:9,10"
9,F02,3,R,$624.78,$69.42,$219.78,9/9/2019,"L:115:L:18,26"
1,F02,2,G3,$50.00,$50.00,$25.00,8/22/2019,"L:111:D:5,5"
2,F02,1,R,$96.00,$48.00,-$8.28,9/14/2019,"L:128:U:3,4"
5,F05,1,DPP,$118.65,$23.73,$118.65,11/6/2019,"L:110:U:1,5"
2,F01,5,R,$12.00,$6.00,-$24.86,9/3/2019,"U:518:H:14,15"
1,F02,5,DPP,$11.00,$11.00,$11.00,9/14/2019,"U:539:S:12,12"
2,F01,2,R,$28.04,$14.02,-$66.24,9/6/2019,"L:126:C:17,18"
2,F05,1,R,$84.00,$42.00,-$20.28,10/19/2019,"L:128:G:21,22"
2,F03,1,DPP,$25.98,$12.99,$25.98,9/20/2019,"L:110:X:3,4"
1,F06,1,R,$6.00,$6.00,-$46.14,11/23/2019,"L:122:QQ:1,1"
1,F02,5,SR,$25.00,$25.00,$6.57,9/14/2019,"U:520:L:16,16"
1,F03,3,DPP,$10.99,$10.99,$10.99,9/21/2019,"L:117:EE:12,12"
4,F04,1,R,$200.00,$50.00,-$14.28,10/18/2019,"L:107:AA:17,20"
2,F07,4,FS,$250.00,$125.00,$202.00,11/5/2019,"U:529:B:7,8"
2,F07,3,R,$249.50,$124.75,$109.50,11/25/2019,"L:116:Q:17,18"
2,F01,5,R,$12.00,$6.00,-$24.86,9/6/2019,"U:537:W:6,7"
1,F03,1,P,$15.90,$15.90,-$1.86,9/18/2019,"U:534:Q:8,8"
4,F02,2,P,$120.00,$30.00,$48.96,9/14/2019,"U:508:W:35,38"
2,F06,2,R,$67.98,$33.99,-$26.30,11/7/2019,"L:126:A:1,2"
4,F04,1,DPP,$131.96,$32.99,$131.96,9/2/2019,"L:110:Z:1,4"
1,F04,5,DPP,$15.23,$15.23,$15.23,10/18/2019,"U:516:O:2,2"
2,F04,5,GS,$28.00,$14.00,-$1.42,10/14/2019,"U:528:W:31,32"
2,F07,4,R,$280.00,$140.00,$160.00,11/11/2019,"L:130:J:13,14"
1,F02,2,PDI,$36.00,$36.00,$11.00,9/11/2019,"U:535:K:12,12"
2,F03,1,R,$80.00,$40.00,-$24.28,9/21/2019,"L:125:ZZ:16,17"
5,F02,1,DPP,$249.90,$49.98,$249.90,8/24/2019,"U:506:K:5,9"
1,F04,5,DPP,$19.99,$19.99,$19.99,10/19/2019,"U:514:Y:18,18"
2,F05,5,R,$20.00,$10.00,-$16.86,11/9/2019,"U:518:H:14,15"
1,F07,5,R,$100.00,$100.00,$81.58,11/26/2019,"U:537:O:5,5"
2,F02,3,P,$43.86,$21.93,$8.34,8/24/2019,"L:115:CC:7,8"
4,F05,2,R,$312.00,$78.00,$117.72,8/28/2019,"L:124:A:10,13"
3,F05,1,DPP,$72.00,$24.00,$72.00,11/8/2019,"L:122:NN:7,9"
2,F06,1,SC,$20.00,$10.00,$20.00,11/23/2019,"L:126:F:2,3"
4,F05,3,R,$112.00,$28.00,-$42.28,11/7/2019,"L:120:B:6,9"
1,F02,5,DPP,$28.98,$28.98,$28.98,9/7/2019,"U:514:W:2,2"
2,F01,1,R,$100.00,$50.00,-$4.28,8/12/2019,"L:107:S:20,21"
8,F02,4,R,$415.52,$51.94,$164.08,9/6/2019,"L:130:E:9,16"
2,F07,5,R,$200.00,$100.00,$80.00,11/9/2019,"U:528:Z:24,25"
2,F07,1,R,$331.98,$165.99,$227.66,11/23/2019,"U:531:A:6,7"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:519:L:19,19"
2,F04,1,R,$103.78,$51.89,-$0.50,9/15/2019,"L:106:DD:3,4"
2,F05,1,R,$99.90,$49.95,-$4.38,9/15/2019,"L:107:M:3,4"
2,F04,1,R,$180.00,$90.00,$72.86,10/15/2019,"L:124:BB:1,2"
3,F03,1,R,$90.00,$30.00,-$70.71,9/19/2019,"L:123:PP:17,19"
2,F07,1,R,$296.00,$148.00,$191.68,11/25/2019,"L:128:UU:5,6"
2,F02,2,P,$70.88,$35.44,$35.36,8/11/2019,"U:531:Q:8,9"
1,F01,3,HOSP,$12.00,$12.00,$2.00,9/6/2019,"L:114:Y:21,21"
2,F07,1,SDE,$341.00,$170.50,$257.52,11/13/2019,"L:122:NN:24,25"
1,F03,3,DPP,$9.99,$9.99,$9.99,9/21/2019,"L:117:HH:16,16"
4,F03,1,DPP,$68.00,$17.00,$68.00,9/18/2019,"L:110:JJ:16,19"
3,F04,5,R,$39.00,$13.00,-$16.29,10/1/2019,"U:519:L:4,6"
2,F02,2,G3,$110.00,$55.00,$60.00,7/11/2019,"L:111:M:1,2"
5,F04,1,CD,$225.00,$45.00,$171.43,10/18/2019,"L:107:BB:7,11"
2,F02,5,R,$39.78,$19.89,$2.92,9/12/2019,"U:513:Q:11,12"
2,F01,3,DPP,$15.98,$7.99,$15.98,9/6/2019,"L:117:R:11,12"
4,F06,2,R,$181.72,$45.43,-$12.56,10/14/2019,"L:124:B:3,6"
4,F07,4,R,$560.00,$140.00,$320.00,11/7/2019,"U:530:V:3,6"
4,F04,3,G3,$80.00,$20.00,-$20.00,10/18/2019,"L:116:V:15,18"
8,F01,1,DPP,$135.76,$16.97,$135.76,9/2/2019,"L:109:X:7,14"
1,F03,3,DPP,$11.98,$11.98,$11.98,9/21/2019,"L:117:V:2,2"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:520:K:7,7"
1,F06,1,DPP,$6.00,$6.00,$6.00,11/22/2019,"L:110:LL:3,3"
1,F02,5,DPP,$15.99,$15.99,$15.99,9/12/2019,"U:517:X:17,17"
1,F04,5,DPP,$19.99,$19.99,$19.99,10/19/2019,"U:515:V:15,15"
1,F05,1,DPP,$24.00,$24.00,$24.00,11/8/2019,"L:108:U:7,7"
4,F02,2,P,$160.00,$40.00,$88.96,9/13/2019,"U:507:T:16,19"
2,F07,2,R,$420.00,$210.00,$325.68,11/27/2019,"L:106:C:1,2"
2,F04,5,R,$34.00,$17.00,-$1.43,10/17/2019,"U:511:R:19,20"
1,F01,5,R,$6.00,$6.00,-$11.00,9/6/2019,"U:518:F:6,6"
1,F07,2,SRE,$205.00,$205.00,$157.84,11/28/2019,"L:124:E:3,3"
1,F07,4,SS,$189.00,$189.00,$129.00,11/28/2019,"L:130:M:20,20"
3,F05,2,DPP,$55.32,$18.44,$55.32,11/8/2019,"L:111:C:6,8"
3,F02,2,R,$442.98,$147.66,$297.27,9/13/2019,"L:126:B:14,16"
5,F04,2,R,$272.90,$54.58,$37.20,9/15/2019,"L:129:C:1,5"
1,F02,5,DPP,$16.20,$16.20,$16.20,9/11/2019,"U:523:Z:3,3"
2,F02,1,R,$160.00,$80.00,$55.72,9/8/2019,"L:107:Z:3,4"
3,F07,2,R,$378.42,$126.14,$138.42,9/13/2019,"L:111:AA:3,5"
4,F07,2,R,$576.00,$144.00,$256.00,9/2/2019,"L:111:G:5,8"
2,F03,1,DPP,$59.96,$29.98,$59.96,9/15/2019,"L:109:X:10,11"
3,F03,1,DPP,$89.94,$29.98,$89.94,9/14/2019,"L:109:X:7,9"
4,F04,5,R,$80.00,$20.00,$12.00,10/19/2019,"U:519:E:6,9"
2,F03,1,R,$30.00,$15.00,-$74.28,9/21/2019,"L:127:CC:14,15"
2,F04,5,R,$50.00,$25.00,$13.14,10/19/2019,"U:537:N:20,21"
2,F03,2,R,$50.00,$25.00,-$44.28,9/21/2019,"L:126:E:9,10"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:504:N:6,6"
2,F07,5,R,$220.00,$110.00,$100.00,11/27/2019,"U:524:Y:18,19"
5,F02,5,DPP,$144.95,$28.99,$144.95,9/10/2019,"U:512:X:9,13"
1,F02,4,SRE,$40.00,$40.00,$10.00,9/12/2019,"L:130:LL:4,4"
1,F01,5,R,$6.00,$6.00,-$12.43,9/2/2019,"U:522:F:10,10"
2,F03,4,GS,$24.00,$12.00,-$26.28,9/8/2019,"L:130:DD:5,6"
3,F04,1,DPP,$207.00,$69.00,$207.00,10/15/2019,"L:126:U:13,15"
4,F01,1,DPP,$136.00,$34.00,$136.00,8/11/2019,"L:123:F:1,4"
2,F03,4,DPP,$18.00,$9.00,$18.00,9/21/2019,"U:504:N:16,17"
1,F02,5,DPP,$19.99,$19.99,$19.99,9/14/2019,"U:512:U:21,21"
2,F02,2,R,$342.00,$171.00,$247.72,7/26/2019,"L:107:C:20,21"
2,F07,5,R,$206.00,$103.00,$86.00,11/24/2019,"U:520:N:7,8"
2,F02,1,DPP,$178.14,$89.07,$178.14,9/14/2019,"L:125:K:13,14"
1,F07,2,R,$341.25,$341.25,$294.09,9/9/2019,"L:125:E:7,7"
1,F07,2,R,$341.25,$341.25,$294.09,9/9/2019,"L:125:E:8,8"
1,F07,2,R,$341.25,$341.25,$294.09,9/9/2019,"L:125:E:9,9"
3,F06,1,DPP,$102.00,$34.00,$102.00,9/28/2019,"L:126:F:4,6"
2,F02,1,R,$138.00,$69.00,$33.72,8/31/2019,"L:108:ZZ:13,14"
3,F03,3,DPP,$27.00,$9.00,$27.00,9/20/2019,"L:117:NN:16,18"
4,F01,1,DPP,$32.00,$8.00,$32.00,9/1/2019,"L:110:Z:3,6"
3,F02,2,R,$274.74,$91.58,$133.32,7/29/2019,"L:107:A:20,22"
2,F07,1,R,$330.00,$165.00,$225.68,8/16/2019,"L:106:DD:1,2"
1,F05,5,FS,$11.00,$11.00,-$3.71,11/3/2019,"U:513:P:22,22"
4,F04,1,DPP,$116.00,$29.00,$116.00,9/14/2019,"U:507:R:4,7"
1,F07,2,SS,$152.86,$152.86,$72.86,11/12/2019,"U:507:W:18,18"
2,F01,1,DPP,$31.96,$15.98,$31.96,9/6/2019,"L:122:NN:12,13"
1,F02,5,DPP,$19.99,$19.99,$19.99,9/10/2019,"U:525:Z:8,8"
2,F07,1,R,$490.00,$245.00,$382.84,11/27/2019,"L:124:BB:1,2"
2,F04,1,R,$120.00,$60.00,$15.72,9/15/2019,"L:106:J:11,12"
3,F07,3,R,$456.00,$152.00,$246.00,11/28/2019,"L:115:KK:15,17"
1,F01,5,R,$7.00,$7.00,-$10.00,9/5/2019,"U:518:G:8,8"
4,F07,1,SRE,$568.00,$142.00,$359.36,11/29/2019,"L:127:RR:14,17"
3,F04,5,R,$60.00,$20.00,$4.71,10/19/2019,"U:529:V:8,10"
3,F07,5,R,$329.97,$109.99,$149.97,11/25/2019,"U:520:U:13,15"
2,F02,5,DPP,$41.96,$20.98,$41.96,9/14/2019,"U:527:X:3,4"
4,F05,5,R,$62.00,$15.50,-$11.72,11/6/2019,"U:537:W:7,10"
3,F07,3,R,$420.00,$140.00,$210.00,11/23/2019,"L:115:T:10,12"
2,F01,4,GS,$17.50,$8.75,-$32.78,9/1/2019,"L:130:Z:20,21"
2,F06,2,R,$60.00,$30.00,-$34.28,11/6/2019,"L:126:D:19,20"
1,F01,5,R,$9.69,$9.69,-$8.74,9/3/2019,"U:512:S:18,18"
5,F05,1,DPP,$139.60,$27.92,$139.60,11/8/2019,"L:122:R:7,11"
2,F03,1,R,$64.00,$32.00,-$40.28,9/19/2019,"L:127:O:17,18"
7,F04,4,DPP,$174.86,$24.98,$174.86,10/13/2019,"U:510:R:1,7"
2,F03,4,R,$20.00,$10.00,-$40.00,9/21/2019,"L:130:U:22,23"
2,F01,4,YA,$15.98,$7.99,-$34.30,9/4/2019,"L:130:S:9,10"
2,F02,5,DPP,$33.98,$16.99,$33.98,9/13/2019,"U:517:W:2,3"
2,F02,2,SRE,$176.00,$88.00,$81.72,9/12/2019,"L:107:E:17,18"
5,F05,1,DPP,$98.70,$19.74,$98.70,11/5/2019,"L:110:FF:16,20"
3,F02,2,P,$60.00,$20.00,$6.72,8/24/2019,"U:506:W:14,16"
2,F06,2,R,$12.00,$6.00,-$85.14,11/23/2019,"L:110:B:7,8"
2,F05,1,R,$140.00,$70.00,$35.72,11/2/2019,"L:124:Y:11,12"
1,F05,1,PDI,$43.00,$43.00,$12.00,11/8/2019,"L:123:AA:14,14"
2,F04,5,FS,$40.00,$20.00,$10.58,10/17/2019,"U:528:L:11,12"
3,F02,2,P,$93.00,$31.00,$39.72,9/14/2019,"U:508:W:16,18"
4,F07,5,R,$298.92,$74.73,$225.24,11/26/2019,"U:513:S:5,8"
2,F07,5,R,$149.46,$74.73,$112.62,11/26/2019,"U:513:S:9,10"
4,F07,5,R,$298.92,$74.73,$225.24,11/26/2019,"U:513:S:1,4"
2,F02,2,P,$60.00,$30.00,$24.48,9/12/2019,"U:505:T:12,13"
2,F02,3,FS,$80.00,$40.00,$18.28,9/8/2019,"L:118:P:25,26"
3,F04,4,DPP,$86.97,$28.99,$86.97,10/18/2019,"U:536:P:16,18"
2,F04,1,R,$200.00,$100.00,$95.72,9/28/2019,"L:109:T:18,19"
2,F03,2,R,$118.78,$59.39,$24.50,7/29/2019,"L:125:E:18,19"
2,F01,1,R,$40.00,$20.00,-$64.28,9/5/2019,"L:122:Z:3,4"
2,F02,5,DPP,$57.98,$28.99,$57.98,9/14/2019,"U:528:Y:14,15"
1,F07,5,FS,$110.00,$110.00,$96.42,11/25/2019,"U:528:T:9,9"
1,F02,5,DPP,$17.99,$17.99,$17.99,9/13/2019,"U:516:Z:4,4"
1,F05,5,R,$15.50,$15.50,-$2.93,11/9/2019,"U:529:X:6,6"
4,F02,2,G3,$140.56,$35.14,$40.56,9/11/2019,"U:534:Y:19,22"
2,F06,1,R,$22.00,$11.00,-$82.28,11/20/2019,"L:127:L:6,7"
3,F02,2,G3,$165.00,$55.00,$90.00,8/24/2019,"L:129:D:14,16"
1,F07,2,R,$199.00,$199.00,$151.84,11/22/2019,"L:127:C:15,15"
5,F05,4,R,$126.00,$25.20,-$24.00,11/8/2019,"L:130:B:7,11"
6,F04,5,FS,$86.04,$14.34,-$2.22,10/16/2019,"U:515:M:7,12"
3,F02,5,V,$66.03,$22.01,-$68.97,9/14/2019,"U:519:R:30,32"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/10/2019,"U:518:Z:14,14"
2,F03,4,DPP,$33.98,$16.99,$33.98,9/16/2019,"U:504:O:1,2"
2,F02,1,R,$128.00,$64.00,$23.72,9/11/2019,"L:126:VV:9,10"
1,F02,1,DPP,$23.00,$23.00,$23.00,9/12/2019,"U:508:L:26,26"
5,F02,2,P,$145.00,$29.00,$56.20,9/11/2019,"U:532:V:6,10"
2,F03,5,R,$21.80,$10.90,-$12.20,9/19/2019,"U:537:P:3,4"
2,F05,1,R,$64.00,$32.00,-$43.14,11/6/2019,"L:124:BBB:8,9"
1,F04,5,DPP,$13.99,$13.99,$13.99,10/17/2019,"U:517:M:9,9"
4,F07,1,FS,$700.00,$175.00,$533.04,11/28/2019,"L:122:MM:9,12"
2,F02,3,P,$99.80,$49.90,$64.28,9/8/2019,"L:115:O:13,14"
2,F05,5,R,$20.00,$10.00,-$14.00,11/7/2019,"U:522:E:2,3"
1,F02,5,DPP,$19.99,$19.99,$19.99,9/14/2019,"U:527:X:7,7"
2,F02,5,DPP,$40.00,$20.00,$40.00,9/14/2019,"U:512:W:10,11"
2,F02,3,P,$50.00,$25.00,$14.48,9/7/2019,"L:115:NN:3,4"
2,F02,2,R,$62.00,$31.00,-$48.00,9/12/2019,"L:111:O:22,23"
1,F02,1,R,$25.00,$25.00,-$27.14,9/12/2019,"L:122:K:21,21"
1,F02,1,R,$30.00,$30.00,-$22.14,9/12/2019,"L:127:K:12,12"
2,F05,2,R,$32.00,$16.00,-$65.14,10/25/2019,"L:121:QQ:24,25"
2,F07,1,R,$220.00,$110.00,$112.84,11/24/2019,"L:122:Y:21,22"
4,F07,2,R,$552.00,$138.00,$232.00,11/20/2019,"U:531:K:1,4"
2,F04,1,R,$124.00,$62.00,$16.86,10/15/2019,"L:107:FF:9,10"
2,F04,2,G3,$55.00,$27.50,$5.00,10/19/2019,"U:507:T:10,11"
3,F02,5,SR,$75.00,$25.00,$19.71,9/14/2019,"U:520:L:23,25"
2,F04,1,R,$89.98,$44.99,-$14.30,10/17/2019,"L:122:U:13,14"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:538:U:7,7"
1,F05,5,YA,$12.00,$12.00,-$1.57,11/8/2019,"U:529:L:17,17"
2,F07,3,FS,$268.00,$134.00,$206.32,11/27/2019,"L:118:P:25,26"
2,F05,5,GS,$12.00,$6.00,-$17.42,10/12/2019,"U:513:M:5,6"
1,F02,5,DPP,$21.99,$21.99,$21.99,9/13/2019,"U:517:V:5,5"
1,F01,5,R,$8.00,$8.00,-$10.43,9/5/2019,"U:537:V:15,15"
1,F04,1,R,$40.00,$40.00,-$12.14,10/18/2019,"L:108:BB:6,6"
4,F03,1,R,$116.00,$29.00,-$92.56,9/19/2019,"L:126:K:21,22"
4,F04,5,R,$34.20,$8.55,-$33.80,9/4/2019,"U:513:O:14,17"
1,F01,2,R,$43.68,$43.68,-$3.46,9/6/2019,"L:110:A:3,3"
2,F02,1,DPP,$95.02,$47.51,$95.02,9/8/2019,"U:532:P:7,8"
1,F02,5,DPP,$17.00,$17.00,$17.00,9/11/2019,"U:522:Y:3,3"
2,F02,1,R,$150.00,$75.00,$45.72,9/12/2019,"L:124:PP:20,21"
2,F02,1,R,$58.00,$29.00,-$49.14,8/30/2019,"U:532:J:32,33"
2,F01,1,R,$60.00,$30.00,-$47.14,9/5/2019,"L:124:Q:11,12"
2,F02,5,DPP,$45.98,$22.99,$45.98,9/14/2019,"U:527:Y:2,3"
8,F05,1,DPP,$367.84,$45.98,$367.84,8/1/2019,"L:106:JJ:5,12"
1,F01,5,R,$8.00,$8.00,-$10.43,9/6/2019,"U:539:P:7,7"
1,F05,5,R,$12.00,$12.00,-$5.00,11/8/2019,"U:518:G:8,8"
8,F05,1,DPP,$432.00,$54.00,$432.00,8/8/2019,"L:122:PP:7,14"
1,F05,5,R,$15.00,$15.00,-$3.43,11/6/2019,"U:519:L:12,12"
3,F05,5,R,$47.70,$15.90,-$3.30,9/19/2019,"U:528:P:9,11"
4,F02,5,R,$116.00,$29.00,$42.28,9/12/2019,"U:526:R:17,20"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/13/2019,"U:518:X:5,5"
4,F01,1,DPP,$55.92,$13.98,$55.92,9/2/2019,"L:109:KK:9,12"
3,F07,5,R,$327.00,$109.00,$147.00,11/25/2019,"U:520:Z:26,28"
4,F02,2,G3,$260.00,$65.00,$160.00,9/7/2019,"L:121:C:8,11"
2,F04,1,DPP,$149.94,$74.97,$149.94,10/18/2019,"L:126:M:9,10"
1,F07,5,R,$85.00,$85.00,$25.00,11/26/2019,"U:539:X:9,9"
2,F07,1,R,$350.00,$175.00,$245.68,11/26/2019,"L:126:HH:24,25"
5,F07,5,R,$545.00,$109.00,$452.90,11/19/2019,"U:539:O:5,9"
2,F05,1,R,$50.00,$25.00,-$54.28,11/9/2019,"L:108:LL:18,19"
2,F07,4,R,$214.00,$107.00,$94.00,11/4/2019,"U:504:U:13,14"
2,F04,2,R,$139.36,$69.68,$45.08,9/12/2019,"L:123:E:13,14"
2,F07,1,FS,$424.00,$212.00,$340.52,11/15/2019,"L:127:MM:24,25"
1,F07,5,R,$125.00,$125.00,$65.00,11/29/2019,"U:523:V:2,2"
2,F05,2,G3,$30.00,$15.00,-$20.00,11/9/2019,"L:121:D:14,15"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:530:Q:3,3"
1,F04,5,DPP,$19.99,$19.99,$19.99,10/19/2019,"U:515:V:16,16"
1,F02,1,DPP,$41.96,$41.96,$41.96,9/12/2019,"U:508:K:20,20"
1,F04,1,R,$50.00,$50.00,-$2.14,10/19/2019,"L:107:XX:6,6"
2,F01,1,R,$40.00,$20.00,-$64.28,8/20/2019,"L:127:N:9,10"
2,F02,3,P,$44.00,$22.00,$8.48,8/28/2019,"L:116:MM:7,8"
2,F02,3,FS,$78.00,$39.00,$18.58,9/3/2019,"L:112:HH:3,4"
2,F05,5,R,$24.00,$12.00,-$12.86,11/4/2019,"U:515:P:13,14"
2,F02,5,DPP,$43.98,$21.99,$43.98,9/11/2019,"U:528:Z:28,29"
4,F02,4,P,$115.96,$28.99,$44.92,7/30/2019,"U:510:S:7,10"
10,F05,5,R,$100.00,$10.00,-$84.30,10/2/2019,"U:514:R:3,12"
1,F05,5,FS,$9.00,$9.00,-$5.71,10/7/2019,"U:521:L:17,17"
2,F02,3,P,$58.20,$29.10,$22.68,8/29/2019,"L:115:AA:13,14"
4,F04,3,YA,$120.00,$30.00,-$3.44,10/19/2019,"L:120:R:9,12"
4,F07,1,R,"$1,000.00",$250.00,$791.36,11/18/2019,"L:107:YY:8,11"
2,F02,5,GS,$50.00,$25.00,$20.58,9/12/2019,"U:529:U:12,13"
2,F02,5,R,$62.00,$31.00,$25.14,9/13/2019,"U:538:U:2,3"
2,F02,5,DPP,$41.98,$20.99,$41.98,9/11/2019,"U:514:W:8,9"
2,F05,5,FS,$25.00,$12.50,-$2.14,10/21/2019,"U:527:O:20,21"
5,F07,1,R,"$1,375.00",$275.00,"$1,107.10",11/25/2019,"L:107:CC:7,11"
2,F04,5,DPP,$25.98,$12.99,$25.98,10/16/2019,"U:517:Q:9,10"
3,F04,5,R,$25.62,$8.54,-$29.67,9/7/2019,"U:513:R:6,8"
2,F07,5,SV,$200.00,$100.00,$60.00,11/19/2019,"U:513:X:27,28"
4,F02,5,R,$240.00,$60.00,$166.28,8/11/2019,"U:520:K:4,7"
5,F04,4,DPP,$134.90,$26.98,$134.90,10/19/2019,"U:504:Q:8,12"
4,F04,2,R,$300.00,$75.00,$105.72,10/10/2019,"L:126:A:14,17"
4,F02,4,P,$160.00,$40.00,$88.96,9/7/2019,"U:536:P:10,13"
3,F02,1,YA,$119.31,$39.77,-$9.27,8/5/2019,"LOGE:302:A:24,26"
2,F04,4,R,$36.00,$18.00,-$26.86,10/19/2019,"U:538:C:2,3"
1,F01,5,R,$6.00,$6.00,-$12.43,8/25/2019,"U:511:N:14,14"
1,F03,5,R,$9.50,$9.50,-$8.93,9/18/2019,"U:520:L:4,4"
2,F04,5,R,$31.00,$15.50,-$5.86,10/17/2019,"U:537:W:9,10"
2,F07,5,R,$318.90,$159.45,$282.06,11/28/2019,"U:518:D:14,15"
1,F02,5,V,$21.10,$21.10,-$23.90,9/14/2019,"U:516:J:8,8"
2,F07,4,YA,$198.00,$99.00,$150.00,8/3/2019,"L:131:E:1,2"
1,F03,1,R,$30.00,$30.00,-$22.14,9/3/2019,"U:507:B:13,13"
1,F03,1,R,$30.00,$30.00,-$22.14,9/3/2019,"U:507:B:14,14"
1,F03,1,R,$30.00,$30.00,-$22.14,9/3/2019,"U:507:B:15,15"
1,F03,1,R,$30.00,$30.00,-$22.14,9/3/2019,"U:507:B:16,16"
4,F04,2,FS,$236.00,$59.00,$85.16,8/14/2019,"L:124:E:15,18"
2,F07,2,R,$519.90,$259.95,$425.58,9/18/2019,"L:124:E:3,4"
3,F03,2,R,$226.14,$75.38,$80.43,7/27/2019,"L:126:A:5,7"
2,F03,1,R,$88.50,$44.25,-$15.78,9/21/2019,"L:123:H:1,2"
2,F02,3,P,$59.98,$29.99,$24.46,8/27/2019,"L:115:L:11,12"
4,F02,3,P,$139.88,$34.97,$68.84,8/26/2019,"L:115:P:25,28"
1,F03,3,R,$12.00,$12.00,-$25.14,9/16/2019,"L:112:GG:14,14"
8,F07,5,R,$866.00,$108.25,$718.64,11/2/2019,"U:538:V:8,15"
4,F07,1,R,$796.00,$199.00,$476.00,11/23/2019,"L:122:H:6,9"
4,F07,1,R,$756.00,$189.00,$436.00,11/23/2019,"L:122:K:4,7"
1,F07,1,FS,$172.00,$172.00,$130.26,11/28/2019,"L:123:Z:13,13"
1,F02,3,SC,$39.99,$39.99,$39.99,9/12/2019,"L:113:KK:25,25"
7,F02,3,V,$398.58,$56.94,$83.58,9/10/2019,"L:113:QQ:14,20"
3,F02,2,G3,$102.24,$34.08,$27.24,9/14/2019,"U:506:Z:3,5"
4,F07,3,R,$612.00,$153.00,$332.00,11/23/2019,"L:115:U:15,18"
2,F06,5,GS,$12.00,$6.00,-$17.42,10/31/2019,"U:513:M:5,6"
2,F06,1,R,$24.00,$12.00,-$80.28,11/23/2019,"U:507:B:13,14"
1,F01,5,R,$7.42,$7.42,-$9.58,9/5/2019,"U:528:P:9,9"
2,F02,2,G3,$100.00,$50.00,$50.00,8/20/2019,"L:129:D:3,4"
2,F02,1,DPP,$153.94,$76.97,$153.94,9/12/2019,"L:124:QQ:18,19"
2,F02,5,DPP,$31.98,$15.99,$31.98,9/12/2019,"U:517:X:19,20"
4,F02,2,G2,$201.60,$50.40,$81.60,9/11/2019,"L:121:N:1,4"
1,F07,1,CD,$170.00,$170.00,$170.00,11/28/2019,"U:533:E:10,10"
4,F07,4,R,$516.00,$129.00,$276.00,11/23/2019,"L:131:O:1,4"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/14/2019,"U:539:U:3,3"
4,F06,3,R,$24.00,$6.00,-$130.28,11/21/2019,"L:119:M:1,4"
2,F07,5,R,$199.80,$99.90,$79.80,11/18/2019,"U:521:S:8,9"
2,F01,1,DPP,$23.54,$11.77,$23.54,9/6/2019,"L:122:T:5,6"
4,F06,1,R,$92.00,$23.00,-$116.56,10/18/2019,"L:106:DD:1,4"
4,F06,1,R,$72.00,$18.00,-$136.56,11/20/2019,"L:106:V:17,20"
2,F02,5,R,$59.98,$29.99,$23.12,9/14/2019,"U:537:W:12,13"
3,F03,1,DPP,$66.00,$22.00,$66.00,9/18/2019,"L:110:LL:14,16"
